name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
Berkshire Grey,berkshiregrey.com,https://berkshiregrey.com,https://jobs.sequoiacap.com/companies/berkshire-grey,https://jobs.sequoiacap.com/companies/berkshire-grey,https://www.sequoiacap.com/companies/berkshire-grey/,https://www.linkedin.com/company/35471821,https://twitter.com/berkshiregrey,,,,,https://www.linkedin.com/company/35471821 | https://twitter.com/berkshiregrey,,0,0,,,"Artificial Intelligence (AI), Industrial Automation, Robot Manufacturing, Robotics, Software",,"New Bedford, MA, USA, Sharpsburg, MD, USA, Reading, UK, Bedford, MA, USA, Bedford, PA, USA",other,314,,,2013,https://crunchbase.com/organization/berkshire-grey,public,"Berkshire Grey develops a materials handling system intended to automate omnichannel fulfillment. Its system utilizes Artificial Intelligence, Computer Vision, Machine Learning, and novel sensing to deploy intelligent robotic systems that automate tasks never before performed by machines in commercial settings, enabling customers to achieve higher accuracy and throughput speeds than traditional approaches as well as handle the broadest assortment of products, packaging, and parcels with ease.",berkshire-grey,14743
Bidgely,bidgely.com,https://bidgely.com,https://jobs.sequoiacap.com/companies/bidgely,https://jobs.sequoiacap.com/companies/bidgely,https://www.sequoiacap.com/companies/bidgely/,https://www.linkedin.com/company/1699268,https://twitter.com/bidgely,,https://facebook.com/bidgely,,,https://www.linkedin.com/company/1699268 | https://twitter.com/bidgely | https://facebook.com/bidgely,,0,0,,,"Analytics, Artificial Intelligence (AI), Consumer Software, Energy, GovTech, Information Technology, Internet, Machine Learning, Renewable Energy, Software, Software Development",,"Los Altos, CA, USA, Mountain View, CA, USA",series_unknown,221,,,2011,https://crunchbase.com/organization/bidgely,private,"Bidgely (which means ""Electricity"" in Hindi) is an energetic and innovative startup working on something that has never been done before. They have developed ground-breaking analytics that can itemize home energy usage data to the appliance level without using any plug-level monitors. Now, they are setting out to deliver this technology to millions of households across the world and help save energy on a large scale.",bidgely,14744
BIOAGE LABS,bioagelabs.com,https://bioagelabs.com,https://jobs.sequoiacap.com/companies/bioage-labs-2,https://jobs.sequoiacap.com/companies/bioage-labs-2,https://www.sequoiacap.com/companies/bioage-labs-2/,https://www.linkedin.com/company/18677249,https://twitter.com/bioagelabs,,,,,https://www.linkedin.com/company/18677249 | https://twitter.com/bioagelabs,,0,0,,,"Biopharma, Biotechnology, Biotechnology Research, Life Science, Pharmaceutical, Therapeutics",,"Richmond, VA, USA, Richmond, CA, USA, San Francisco, CA, USA",ipo,62,,,2015,https://crunchbase.com/organization/bioage-labs,public,"BIOAGE discovers and develops drugs to treat aging and associated diseases. The company's primary initiative, Azelaprag, is an oral APJ agonist on track for Phase 2 trials in conjunction with Tirzepatide to potentially become a groundbreaking treatment for obesity in the elderly.",bioage-labs-2,8445
BioConsortia,bioconsortia.com,https://bioconsortia.com,https://jobs.sequoiacap.com/companies/bioconsortia,https://jobs.sequoiacap.com/companies/bioconsortia,https://www.sequoiacap.com/companies/bioconsortia/,https://www.linkedin.com/company/3695510,,,,,,https://www.linkedin.com/company/3695510,,0,0,,,"AgTech, Agriculture, Biotechnology, Biotechnology Research, Farming",,"Davis, WV, USA, Auckland, New Zealand, Davis, SD, USA, Davis, CA, USA",series_unknown,45,,,2014,https://crunchbase.com/organization/bioconsortia,private,"BioConsortia is developing highly effective microbial consortia for increasing agricultural yields. Soil and plant-associated microbes interact with and supplement the functions encoded by the crop genome. Opportunities abound to exploit these plant-microbe interactions, but overwhelming complexity and the huge amount of genetic diversity have hindered the realization of these by conventional R&D methods. BioConsortia has developed a revolutionary Advanced Microbial Selection (AMS) process for crop trait enhancement that uses iterative rounds of plant phenotyping and selection to co-select for beneficial changes in the microbiome. Isolates are obtained from the microbiome of plants expressing the desired traits and are developed as consortia for application as a commercial seed treatment, drench, or granule product. We have a pipeline of products for increased fertilizer utilization, growth improvement, and other beneficial crop traits, such as abiotic tolerance and enhanced metabolite expression.",bioconsortia,14745
Bionaut Labs,bionautlabs.com,https://bionautlabs.com,https://jobs.sequoiacap.com/companies/bionaut-labs,https://jobs.sequoiacap.com/companies/bionaut-labs,https://www.sequoiacap.com/companies/bionaut-labs/,https://www.linkedin.com/company/10661451,https://twitter.com/bionautl,,,,,https://www.linkedin.com/company/10661451 | https://twitter.com/bionautl,,0,0,,,"Biopharma, Biotechnology, Biotechnology Research, Health Care, Precision Medicine, Therapeutics",,"Outpost Estates, Los Angeles, CA, USA, Los Angeles, CA, USA",series_b,39,,,2016,https://crunchbase.com/organization/bionaut-labs,private,"Bionaut Labs revolutionizes the treatment of Central Nervous System disorders with its precision medicine treatment modality. By creating a new medical modality of remote-controlled micro-robots called Bionauts, the company can transform the way the biopharmaceutical industry develops treatments, allowing them to engineer the therapeutic index for efficacy and maintain safety.  Bionaut Labs is focused on helping patients suffering from debilitating brain diseases who have few available treatment options. The anatomical targeting capabilities of the Bionaut platform make new therapeutics technologies such as gene therapy, CRISPR-Cas9, and oncolytic viruses viable in challenging clinical settings.",bionaut-labs,10970
Bitwise Asset Management,bitwiseinvestments.com,https://bitwiseinvestments.com,https://jobs.sequoiacap.com/companies/bitwise-asset-management-2,https://jobs.sequoiacap.com/companies/bitwise-asset-management-2,https://www.sequoiacap.com/companies/bitwise-asset-management-2/,https://www.linkedin.com/company/18275282,https://twitter.com/bitwiseinvest,,https://www.facebook.com/bitwiseinvestments,,,https://www.linkedin.com/company/18275282 | https://twitter.com/bitwiseinvest | https://www.facebook.com/bitwiseinvestments,,0,0,,,"Blockchain, Cryptocurrency, Financial Services, Software",,"San Francisco, CA, USA",series_unknown,108,,,2017,https://crunchbase.com/organization/bitwise-asset-management,private,"Bitwise is a crypto-specialist asset manager for individuals, investment managers, and institutions navigating cryptocurrency. The company offers a suite of 32 investment solutions, including yield and alpha strategies, multi-strategy solutions, separately managed accounts, on-chain staking, index funds, Bitcoin ETPs, and more. By serving as a specialist partner, it enables clients to access the opportunities that meet their objectives.",bitwise-asset-management-2,26303
Black Ore,blackore.ai,https://blackore.ai,https://jobs.sequoiacap.com/companies/black-ore,https://jobs.sequoiacap.com/companies/black-ore,https://www.sequoiacap.com/companies/black-ore/,https://www.linkedin.com/company/98300646,,,,,,https://www.linkedin.com/company/98300646,,0,0,,,"Artificial Intelligence (AI), Finance, Information Technology, Software, Tax Preparation",,"University of Texas at Austin, Austin, TX, USA, West University, Austin, TX, USA, Austin, TX, USA",seed,7,,,2022,https://crunchbase.com/organization/black-ore-technologies,private,"Black Ore Technologies is an AI-driven financial services company. It develops and creates an AI product called Tax Autopilot that offers end-to-end 1040 tax prep automation for CPAs and tax firms. Black Ore Technologies was founded in 2022 and is based in Texas, USA.",black-ore,804127
Blockstream,blockstream.com,https://blockstream.com,https://jobs.sequoiacap.com/companies/blockstream,https://jobs.sequoiacap.com/companies/blockstream,https://www.sequoiacap.com/companies/blockstream/,https://www.linkedin.com/company/3998145,https://twitter.com/blockstream,,https://www.facebook.com/blockstream,,,https://www.linkedin.com/company/3998145 | https://twitter.com/blockstream | https://www.facebook.com/blockstream,,0,0,,,"Bitcoin, Blockchain, Cryptocurrency, Finance, Financial Services, Fintech, Software Development",,"Victoria, BC, Canada, Montreal, QC, Canada, Montréal, QC, Canada",other,102,,,2014,https://crunchbase.com/organization/blockstream,private,"Blockstream is a blockchain technology supplier that has remained at the forefront of cryptography and distributed system research. Their products and services form the foundation for the financial infrastructure of the future. Blockstream offers a range of key products and services designed to enhance Bitcoin and blockchain functionality. Notable offerings include Blockstream Satellite, which broadcasts the Bitcoin blockchain via satellite for users without internet access, and the Liquid Network, a sidechain solution that enables faster and more confidential transactions. Their Green Wallet is a non-custodial Bitcoin wallet focused on security and user control. Additionally, Blockstream provides blockchain APIs for developers to integrate blockchain functionalities into their applications, along with solutions for efficient Bitcoin mining operations. They also focus on cryptographic proofs to enhance privacy and security in transactions. Together, these products aim to improve the usability and capabilities of Bitcoin and blockchain technologies.",blockstream,4843
Bloop.ai,bloop.ai,https://bloop.ai,https://jobs.sequoiacap.com/companies/bloop-ai-2,https://jobs.sequoiacap.com/companies/bloop-ai-2,https://www.sequoiacap.com/companies/bloop-ai-2/,https://www.linkedin.com/company/vibekanban,https://twitter.com/bloopdotai,,,,,https://www.linkedin.com/company/vibekanban | https://twitter.com/bloopdotai,,0,0,,,"Artificial Intelligence (AI), Computer, Software",,"Mile End, London, UK, England, UK, Kingston Vale, London SW15, UK, London, UK",pre_seed,12,,,2021,https://crunchbase.com/organization/bloop-ai,private,Bloop.ai is an extension for a code editor that surfaces code examples from each library’s official documentation.,bloop-ai-2,62260
Blue River Technology,bluerivertechnology.com,https://bluerivertechnology.com,https://jobs.sequoiacap.com/companies/blue-river-technology-2-e9429084-eb26-4923-9bfb-9799fe31a446,https://jobs.sequoiacap.com/companies/blue-river-technology-2-e9429084-eb26-4923-9bfb-9799fe31a446,https://www.sequoiacap.com/companies/blue-river-technology-2-e9429084-eb26-4923-9bfb-9799fe31a446/,https://www.linkedin.com/company/2742193,https://twitter.com/bluerivertech,,https://facebook.com/bluerivertech,,,https://www.linkedin.com/company/2742193 | https://twitter.com/bluerivertech | https://facebook.com/bluerivertech,,0,0,,,"Agriculture, Hardware, Industrial Automation, Machinery Manufacturing, Robotics, Software Development",,"Sunnyvale, CA, USA, Santa Clara, CA, USA",acquisition,279,,,2011,https://crunchbase.com/organization/blue-river-technology,private,"Blue River Technology provides intelligent machinery that solves monumental challenges for customers. Their equipment uses See and Spray technology to reduce the use of chemicals in food production by optimizing agricultural methods through robotics systems. Their systems automatically recognize plants and make decisions about which crop plants to thin or identify weeds to eliminate, enabling farmers to use methods for farming.",blue-river-technology-2-e9429084-eb26-4923-9bfb-9799fe31a446,1409672
